CensusID,CensusName,MedianIncomeByPlaceofBirth,MedianIncome,TotalPopulation,AvgPopulation,Population5M,Population45M,Population4M,Population35M,Population3M
1400000US36081129102,"Census Tract 1291.02, Queens County, New York",47871.0000,109911.0000,3790.0000,3624,1415617.0000,1240003.0000,993910.0000,785494.0000,576743.0000
1400000US36103190402,"Census Tract 1904.02, Suffolk County, New York",31949.0000,81500.0000,2512.0000,2405,61416.0000,45300.0000,24374.0000,24374.0000,24374.0000
1400000US36103190503,"Census Tract 1905.03, Suffolk County, New York",48552.0000,106094.0000,3010.0000,2927,55794.0000,51337.0000,43165.0000,43165.0000,36757.0000
1400000US36103190601,"Census Tract 1906.01, Suffolk County, New York",48580.0000,92697.0000,4762.0000,4457,33319.0000,33319.0000,33319.0000,31726.0000,31726.0000
1400000US36087011501,"Census Tract 115.01, Rockland County, New York",50991.0000,119000.0000,7607.0000,7796,219661.0000,184640.0000,159500.0000,135743.0000,103530.0000
1400000US36087011502,"Census Tract 115.02, Rockland County, New York",30941.0000,99323.0000,7755.0000,7995,240771.0000,202756.0000,189852.0000,172868.0000,151054.0000
1400000US36087011504,"Census Tract 115.04, Rockland County, New York",32615.0000,96250.0000,7574.0000,7180,273242.0000,236015.0000,207547.0000,175195.0000,170188.0000
1400000US36119006600,"Census Tract 66, Westchester County, New York",36929.0000,130286.0000,6374.0000,6681,668046.0000,568118.0000,458915.0000,395108.0000,279730.0000
1400000US36119006801,"Census Tract 68.01, Westchester County, New York",73245.0000,183250.0000,5611.0000,5623,481791.0000,412155.0000,313595.0000,250403.0000,186409.0000
1400000US36119007000,"Census Tract 70, Westchester County, New York",63424.0000,158299.0000,5924.0000,6094,438761.0000,367887.0000,281476.0000,208041.0000,177477.0000
1400000US36119007900,"Census Tract 79, Westchester County, New York",22891.0000,53125.0000,8322.0000,8695,196177.0000,167416.0000,137982.0000,111604.0000,108719.0000
1400000US36119008200,"Census Tract 82, Westchester County, New York",36485.0000,98828.0000,7288.0000,6976,207290.0000,165387.0000,123992.0000,115372.0000,94870.0000
1400000US36119008404,"Census Tract 84.04, Westchester County, New York",48012.0000,103137.0000,5701.0000,5379,259091.0000,216724.0000,166305.0000,151851.0000,112592.0000
1400000US36081011000,"Census Tract 110, Queens County, New York",21409.0000,71776.0000,3426.0000,3635,2127801.0000,1737007.0000,1350441.0000,1035724.0000,857661.0000
1400000US36081011400,"Census Tract 114, Queens County, New York",22267.0000,42321.0000,1277.0000,1150,2188511.0000,1782362.0000,1414972.0000,1106803.0000,851082.0000
1400000US36081011700,"Census Tract 117, Queens County, New York",33194.0000,59934.0000,3866.0000,3841,3266194.0000,2641793.0000,2110521.0000,1623377.0000,1138114.0000
1400000US36081011800,"Census Tract 118, Queens County, New York",22191.0000,56921.0000,2644.0000,2757,2142044.0000,1748793.0000,1348939.0000,1083665.0000,852906.0000
1400000US36081012100,"Census Tract 121, Queens County, New York",32168.0000,60119.0000,2241.0000,2268,3154845.0000,2575866.0000,2038081.0000,1500299.0000,1108196.0000
1400000US36081012400,"Census Tract 124, Queens County, New York",26031.0000,69265.0000,3096.0000,3261,2201023.0000,1837096.0000,1458956.0000,1131318.0000,893878.0000
1400000US36081012601,"Census Tract 126.01, Queens County, New York",28886.0000,70179.0000,2889.0000,2798,2216197.0000,1860838.0000,1481913.0000,1129416.0000,883310.0000
1400000US36081012800,"Census Tract 128, Queens County, New York",27196.0000,63490.0000,2357.0000,2389,2300542.0000,1913663.0000,1587514.0000,1224884.0000,946433.0000
1400000US36081013400,"Census Tract 134, Queens County, New York",36094.0000,63448.0000,5719.0000,5616,2253369.0000,1954196.0000,1584216.0000,1268160.0000,942675.0000
1400000US36081013600,"Census Tract 136, Queens County, New York",42083.0000,66645.0000,1981.0000,1935,2190202.0000,1899268.0000,1575920.0000,1243721.0000,962258.0000
1400000US36081014000,"Census Tract 140, Queens County, New York",41660.0000,66917.0000,3926.0000,3890,2182539.0000,1890202.0000,1523716.0000,1206583.0000,941464.0000
1400000US36081015000,"Census Tract 150, Queens County, New York",23495.0000,72719.0000,2799.0000,3017,2057501.0000,1629308.0000,1283402.0000,1023141.0000,823119.0000
1400000US36081015300,"Census Tract 153, Queens County, New York",32037.0000,60577.0000,2018.0000,2029,3207460.0000,2691402.0000,2115345.0000,1537098.0000,1112860.0000
1400000US36081016400,"Census Tract 164, Queens County, New York",30845.0000,76414.0000,3852.0000,3828,1776697.0000,1381223.0000,1137134.0000,934631.0000,755036.0000
1400000US36091062700,"Census Tract 627, Saratoga County, New York",36169.0000,65265.0000,6276.0000,6364,146569.0000,113862.0000,94133.0000,84614.0000,73585.0000
1400000US36093020300,"Census Tract 203, Schenectady County, New York",11260.0000,29167.0000,1571.0000,1547,171237.0000,171237.0000,150316.0000,143633.0000,127689.0000
1400000US36093021200,"Census Tract 212, Schenectady County, New York",24955.0000,51296.0000,3069.0000,2984,160061.0000,154545.0000,152692.0000,132669.0000,111905.0000
1400000US36093021800,"Census Tract 218, Schenectady County, New York",28929.0000,52491.0000,7971.0000,8060,189795.0000,173273.0000,161115.0000,140292.0000,124829.0000
1400000US36081136700,"Census Tract 1367, Queens County, New York",36073.0000,66486.0000,6164.0000,5906,1365792.0000,1105733.0000,924205.0000,784568.0000,556092.0000
1400000US36081140300,"Census Tract 1403, Queens County, New York",36420.0000,64400.0000,2140.0000,2099,1456679.0000,1159867.0000,920193.0000,778971.0000,620492.0000
1400000US36081145101,"Census Tract 1451.01, Queens County, New York",42734.0000,86023.0000,1520.0000,1556,1536525.0000,1248294.0000,995291.0000,736833.0000,560222.0000
1400000US36081145102,"Census Tract 1451.02, Queens County, New York",36865.0000,81458.0000,2539.0000,2494,1435582.0000,1195252.0000,951467.0000,697963.0000,572120.0000
1400000US36081146300,"Census Tract 1463, Queens County, New York",27464.0000,60769.0000,3295.0000,3415,1425209.0000,1146257.0000,899721.0000,686519.0000,518442.0000
1400000US36081147100,"Census Tract 1471, Queens County, New York",40527.0000,79096.0000,3403.0000,3265,1162979.0000,914742.0000,775253.0000,647351.0000,478417.0000
1400000US36081150701,"Census Tract 1507.01, Queens County, New York",52899.0000,114423.0000,3190.0000,3123,1021975.0000,851496.0000,636185.0000,468286.0000,359352.0000
1400000US36081150702,"Census Tract 1507.02, Queens County, New York",34250.0000,75667.0000,3237.0000,3270,945679.0000,723799.0000,535401.0000,421709.0000,306494.0000
1400000US36081152902,"Census Tract 1529.02, Queens County, New York",43459.0000,70768.0000,4926.0000,5119,962880.0000,732819.0000,596836.0000,456690.0000,343846.0000
1400000US36081155102,"Census Tract 1551.02, Queens County, New York",45490.0000,87012.0000,9044.0000,8665,952474.0000,771069.0000,607919.0000,493827.0000,368995.0000
1400000US36081156700,"Census Tract 1567, Queens County, New York",13179.0000,55313.0000,1516.0000,1382,1178455.0000,948626.0000,722391.0000,584782.0000,441959.0000
1400000US36081157901,"Census Tract 1579.01, Queens County, New York",45833.0000,98605.0000,5228.0000,4848,888669.0000,723423.0000,592995.0000,463053.0000,367633.0000
1400000US36081157903,"Census Tract 1579.03, Queens County, New York",35785.0000,76786.0000,4097.0000,4039,1023560.0000,788771.0000,650567.0000,513759.0000,392862.0000
1400000US36103158505,"Census Tract 1585.05, Suffolk County, New York",41703.0000,97857.0000,4399.0000,4403,340109.0000,275154.0000,236126.0000,202059.0000,167735.0000
1400000US36103158606,"Census Tract 1586.06, Suffolk County, New York",36110.0000,86771.0000,4877.0000,4869,350986.0000,287859.0000,258054.0000,191820.0000,158756.0000
1400000US36103158705,"Census Tract 1587.05, Suffolk County, New York",26615.0000,71214.0000,3573.0000,3568,212678.0000,193059.0000,171950.0000,128401.0000,100809.0000
1400000US36103190706,"Census Tract 1907.06, Suffolk County, New York",37917.0000,73614.0000,4295.0000,4336,35646.0000,35646.0000,35646.0000,29385.0000,29385.0000
1400000US36105950300,"Census Tract 9503, Sullivan County, New York",27688.0000,56042.0000,1234.0000,1291,8101.0000,8101.0000,8101.0000,8101.0000,1291.0000
1400000US36111953700,"Census Tract 9537, Ulster County, New York",37716.0000,82500.0000,5196.0000,5194,89240.0000,83736.0000,58424.0000,37409.0000,19628.0000
1400000US36111954000,"Census Tract 9540, Ulster County, New York",36425.0000,68793.0000,5032.0000,4876,45856.0000,45143.0000,45143.0000,30771.0000,30771.0000
1400000US36119008602,"Census Tract 86.02, Westchester County, New York",26919.0000,196094.0000,5708.0000,5839,248946.0000,212533.0000,177771.0000,131271.0000,107008.0000
1400000US36119009600,"Census Tract 96, Westchester County, New York",58000.0000,159653.0000,4304.0000,4388,350133.0000,289694.0000,222693.0000,186458.0000,156616.0000
1400000US36119009702,"Census Tract 97.02, Westchester County, New York",41159.0000,102639.0000,2808.0000,2531,319475.0000,272183.0000,230090.0000,149961.0000,129597.0000
1400000US36119009900,"Census Tract 99, Westchester County, New York",84327.0000,250001.0000,3015.0000,3008,356745.0000,322274.0000,266516.0000,225596.0000,177101.0000
1400000US36093032200,"Census Tract 322, Schenectady County, New York",36629.0000,65737.0000,4890.0000,4799,162953.0000,154754.0000,140184.0000,114468.0000,94951.0000
1400000US36093032403,"Census Tract 324.03, Schenectady County, New York",35833.0000,78229.0000,2180.0000,2152,132586.0000,117684.0000,85546.0000,61291.0000,36644.0000
1400000US36093032601,"Census Tract 326.01, Schenectady County, New York",34556.0000,99917.0000,2005.0000,1910,132562.0000,112245.0000,77573.0000,54648.0000,48312.0000
1400000US36093033101,"Census Tract 331.01, Schenectady County, New York",33750.0000,84750.0000,1797.0000,1953,34707.0000,30416.0000,14518.0000,14518.0000,14518.0000
1400000US36093033500,"Census Tract 335, Schenectady County, New York",32639.0000,43118.0000,1991.0000,1959,170746.0000,170746.0000,152592.0000,131928.0000,126381.0000
1400000US36095740500,"Census Tract 7405, Schoharie County, New York",27712.0000,50714.0000,3554.0000,3584,10709.0000,10709.0000,10709.0000,6598.0000,6598.0000
1400000US36081053500,"Census Tract 535, Queens County, New York",28864.0000,59417.0000,1407.0000,1405,3408834.0000,2910248.0000,2366127.0000,1733199.0000,1246826.0000
1400000US36081054200,"Census Tract 542, Queens County, New York",30403.0000,73221.0000,5095.0000,5429,1403864.0000,1209497.0000,1001915.0000,796168.0000,606797.0000
1400000US36081055100,"Census Tract 551, Queens County, New York",31783.0000,61250.0000,4672.0000,4745,3249344.0000,2641208.0000,2192815.0000,1757895.0000,1303865.0000
1400000US36101963000,"Census Tract 9630, Steuben County, New York",29375.0000,61429.0000,3904.0000,3917,27139.0000,19346.0000,19346.0000,10892.0000,3917.0000
1400000US36103110502,"Census Tract 1105.02, Suffolk County, New York",50339.0000,119479.0000,2770.0000,2881,220934.0000,207868.0000,166681.0000,153751.0000,125536.0000
1400000US36103111202,"Census Tract 1112.02, Suffolk County, New York",37096.0000,94318.0000,4889.0000,4730,244207.0000,196626.0000,172142.0000,144775.0000,136337.0000
1400000US36103111601,"Census Tract 1116.01, Suffolk County, New York",45553.0000,109076.0000,4168.0000,4068,204914.0000,164048.0000,130094.0000,114462.0000,86494.0000
1400000US36103111801,"Census Tract 1118.01, Suffolk County, New York",41202.0000,115792.0000,6603.0000,6307,302852.0000,239702.0000,201743.0000,168324.0000,126513.0000
1400000US36103112204,"Census Tract 1122.04, Suffolk County, New York",53980.0000,127244.0000,4090.0000,4094,267827.0000,229313.0000,170652.0000,158729.0000,117334.0000
1400000US36103112211,"Census Tract 1122.11, Suffolk County, New York",50468.0000,158625.0000,4596.0000,4661,372033.0000,278186.0000,220390.0000,184586.0000,135114.0000
