hour,lat,long,base,MedianIncomeByPlaceofBirth,MedianIncome,AvgPopulation,UserGroup
22,40.7047,-73.9053,B02617,31115.0,46250.0,4587.0,0
18,40.7421,-73.9073,B02617,28887.0,57150.0,5043.0,0
38,40.7575,-73.6409,B02682,41656.0,90625.0,4088.0,1
27,40.8417,-73.9016,B02682,15316.0,29549.0,2920.0,0
41,40.8736,-73.8682,B02598,28393.0,53255.0,2454.0,0
20,40.859,-73.8992,B02598,15643.0,32484.0,5766.0,0
3,40.705,-73.7659,B02598,22308.0,53750.0,1921.0,0
19,40.6934,-73.766,B02598,37476.0,89167.0,1762.0,1
40,40.7761,-73.4831,B02598,65913.0,157031.0,1910.0,1
46,40.7541,-73.9491,B02598,76607.0,130917.0,1850.0,1
30,41.132,-74.0756,B02598,23814.0,50987.0,5909.0,0
34,40.7538,-73.8041,B02617,25564.0,44444.0,3333.0,0
48,40.9003,-73.8681,B02682,38984.0,68000.0,1994.0,1
59,40.8207,-73.8681,B02617,19981.0,39643.0,1976.0,0
27,40.7869,-73.9504,B02598,56977.0,96471.0,4830.0,1
26,40.7591,-73.9609,B02598,102313.0,126607.0,7139.0,1
17,40.6599,-73.4774,B02598,46111.0,124563.0,5436.0,1
14,40.6051,-73.9802,B02598,20625.0,48015.0,4231.0,0
56,40.6368,-74.1472,B02617,38292.0,62054.0,2541.0,0
0,40.6699,-73.9326,B02598,21379.0,32656.0,4280.0,0
5,40.8186,-72.8606,B02617,26917.0,86833.0,4381.0,1
6,41.0067,-73.8023,B02617,60754.0,116507.0,5488.0,1
11,40.7448,-74.0023,B02598,75844.0,102314.0,5368.0,1
11,40.7408,-73.1689,B02617,57981.0,117443.0,1474.0,1
9,40.8879,-73.9076,B02598,49596.0,93839.0,5103.0,1
39,40.7409,-73.9163,B02682,26195.0,50274.0,8843.0,0
12,40.7101,-73.9844,B02617,19173.0,32068.0,8016.0,0
1,40.6891,-73.7231,B02617,38341.0,108606.0,5831.0,1
23,40.873,-73.8749,B02617,18702.0,42625.0,4154.0,0
6,40.6391,-74.023,B02598,35132.0,50380.0,2470.0,0
47,40.6486,-73.4943,B02598,42447.0,111145.0,6923.0,1
41,40.7683,-73.9288,B02598,30131.0,50072.0,3384.0,0
23,40.7543,-73.8957,B02617,28300.0,45299.0,6476.0,0
40,40.6587,-73.9369,B02617,24683.0,34271.0,1513.0,0
35,40.7657,-73.0147,B02617,35520.0,72511.0,7383.0,1
29,40.7585,-73.9238,B02598,41963.0,80194.0,4315.0,1
13,40.8989,-73.869,B02598,38984.0,68000.0,1994.0,1
29,40.5899,-73.9567,B02682,31414.0,65069.0,3699.0,1
40,40.6935,-73.927,B02617,22256.0,46582.0,4359.0,0
58,40.6841,-73.8063,B02598,27639.0,73052.0,2549.0,1
42,40.8267,-73.9404,B02617,22156.0,31188.0,1931.0,0
47,40.7708,-73.9882,B02598,97180.0,190167.0,3384.0,1
16,40.8088,-73.9308,B02598,13927.0,18428.0,5676.0,0
47,40.8905,-73.8591,B02617,20351.0,32262.0,4780.0,0
48,40.7471,-73.7189,B02617,45490.0,87012.0,8665.0,1
12,40.6035,-74.1205,B02598,25945.0,33947.0,2586.0,0
35,40.7015,-73.7554,B02598,24167.0,69350.0,1695.0,1
41,40.6365,-73.9731,B02617,25508.0,51290.0,6248.0,0
27,40.7216,-74.0117,B02617,85525.0,157652.0,5632.0,1
6,40.6615,-73.88,B02617,15885.0,17854.0,3400.0,0
9,41.1136,-73.7173,B02598,66083.0,210972.0,4815.0,1
34,40.6726,-73.627,B02598,47470.0,113750.0,3140.0,1
48,40.6832,-73.8366,B02598,23958.0,53674.0,2922.0,0
56,40.6279,-73.8999,B02617,38750.0,75161.0,2448.0,1
51,40.7048,-73.7463,B02598,21196.0,51375.0,1854.0,0
34,40.6159,-74.0313,B02617,47829.0,67015.0,3160.0,1
34,40.6676,-73.8532,B02617,31766.0,51250.0,7083.0,0
32,40.5976,-73.9697,B02598,35871.0,42192.0,2028.0,0
8,41.1404,-73.9907,B02617,45000.0,115660.0,4338.0,1
22,40.6047,-73.7481,B02617,22122.0,52331.0,7834.0,0
23,40.7658,-73.8278,B02598,30649.0,49167.0,10835.0,0
29,40.7706,-73.8337,B02617,21062.0,27891.0,2053.0,0
49,41.0182,-73.9166,B02617,45659.0,120795.0,4253.0,1
48,40.8514,-73.9401,B02617,48055.0,78165.0,6898.0,1
34,40.7522,-73.7636,B02682,50125.0,99375.0,1891.0,1
14,40.7421,-73.6676,B02617,33466.0,96550.0,4243.0,1
15,40.7247,-73.8659,B02617,33750.0,57225.0,1962.0,0
50,40.6143,-73.9739,B02682,23393.0,60052.0,2181.0,0
29,40.7646,-73.8859,B02617,25935.0,58333.0,3918.0,0
36,40.9827,-73.8123,B02617,54482.0,88698.0,2946.0,1
11,40.8316,-73.9135,B02682,14651.0,27585.0,6960.0,0
9,40.7405,-73.635,B02617,43517.0,76898.0,7042.0,1
33,40.842,-73.857,B02617,32772.0,51457.0,9648.0,0
38,40.6567,-73.9559,B02617,31669.0,47109.0,5106.0,0
13,40.7495,-73.7691,B02617,36420.0,64400.0,2099.0,0
4,40.761,-73.7386,B02617,52899.0,114423.0,3123.0,1
4,40.6326,-73.8893,B02617,38393.0,75625.0,1767.0,1
57,40.7743,-73.9471,B02598,69206.0,103646.0,5334.0,1
54,40.8328,-73.9253,B02617,15848.0,22761.0,5659.0,0
25,40.6699,-73.8896,B02682,18538.0,27449.0,2031.0,0
55,40.7633,-73.9967,B02512,85625.0,118954.0,5743.0,1
12,40.6906,-73.9956,B02617,86146.0,157534.0,4110.0,1
14,40.656,-73.9404,B02617,26274.0,39769.0,2912.0,0
20,40.6588,-73.931,B02617,21250.0,35588.0,2658.0,0
15,40.746,-73.8865,B02617,25081.0,44656.0,6229.0,0
19,40.8899,-73.9055,B02617,29764.0,89141.0,2072.0,1
12,40.6158,-73.9236,B02617,37823.0,99583.0,3099.0,1
20,40.7754,-73.9804,B02617,106628.0,155000.0,9298.0,1
46,40.8213,-72.9976,B02617,35702.0,89464.0,7803.0,1
59,40.6928,-73.3356,B02598,45476.0,126667.0,2734.0,1
56,40.6279,-73.8999,B02617,38750.0,75161.0,2448.0,1
37,40.6107,-73.9978,B02598,23122.0,53813.0,4132.0,0
44,40.8245,-73.8939,B02617,12808.0,20859.0,1954.0,0
33,40.6746,-73.8436,B02512,33313.0,71702.0,5921.0,1
37,40.8689,-73.916,B02617,35519.0,61714.0,4878.0,0
10,40.6559,-73.5941,B02617,30492.0,56213.0,3849.0,0
46,40.7674,-73.9369,B02617,40339.0,82662.0,3290.0,1
35,40.6919,-73.6508,B02617,41272.0,113264.0,3484.0,1
44,40.7041,-73.7374,B02598,32520.0,91974.0,5268.0,1
7,40.8181,-73.8229,B02617,18600.0,21508.0,6198.0,0
37,40.7375,-73.2439,B02617,30920.0,79261.0,9310.0,1
29,40.6709,-73.6273,B02617,69107.0,157014.0,3802.0,1
0,40.6946,-73.9888,B02682,81591.0,126726.0,1124.0,1
35,40.6705,-73.7709,B02598,31457.0,75833.0,7168.0,1
35,40.6674,-73.7562,B02617,26420.0,60208.0,2562.0,0
8,40.5775,-73.9619,B02682,11525.0,18092.0,4062.0,0
12,40.7548,-73.4983,B02617,37557.0,104868.0,6785.0,1
49,40.6779,-73.4456,B02682,34693.0,107415.0,4283.0,1
20,40.8115,-73.9446,B02682,22025.0,31600.0,7616.0,0
36,40.6006,-73.9418,B02598,36632.0,66445.0,2568.0,1
45,40.6869,-73.5615,B02512,43990.0,125511.0,4693.0,1
18,40.6873,-73.9447,B02598,32845.0,58603.0,3594.0,0
31,40.7005,-73.7142,B02617,28057.0,92894.0,5186.0,1
44,40.8773,-73.866,B02598,21569.0,36781.0,4816.0,0
21,40.6908,-73.8095,B02617,27578.0,67564.0,1675.0,1
25,40.5873,-73.973,B02682,21217.0,33247.0,4977.0,0
50,40.9859,-73.7898,B02617,103085.0,223958.0,4754.0,1
44,40.7561,-73.9241,B02617,32741.0,62177.0,4084.0,0
10,40.7554,-73.9079,B02617,42317.0,65955.0,3559.0,1
54,40.8465,-73.909,B02598,16383.0,28500.0,5650.0,0
16,40.8595,-73.899,B02682,15643.0,32484.0,5766.0,0
11,40.696,-73.9036,B02617,30448.0,61010.0,2233.0,0
53,40.5935,-73.9717,B02617,36558.0,62289.0,3651.0,0
36,40.6777,-73.877,B02617,24620.0,41615.0,3269.0,0
46,40.7398,-73.8533,B02598,22085.0,42833.0,4357.0,0
41,40.6737,-73.9417,B02598,17304.0,27569.0,4809.0,0
57,40.6455,-74.0098,B02617,17567.0,38696.0,8144.0,0
36,40.9702,-73.7083,B02617,48012.0,103137.0,5379.0,1
11,40.7125,-73.7876,B02617,43537.0,52788.0,3660.0,0
24,40.759,-73.2095,B02512,41052.0,99750.0,2401.0,1
32,40.9146,-73.8338,B02598,30234.0,50984.0,6418.0,0
45,40.8871,-73.1953,B02598,61615.0,170966.0,2884.0,1
18,41.0836,-73.922,B02598,36493.0,99643.0,3551.0,1
31,40.6515,-73.9759,B02682,65000.0,98603.0,2306.0,1
45,40.7638,-73.967,B02617,93977.0,155353.0,2126.0,1
56,40.596,-73.9674,B02682,21111.0,55673.0,2466.0,0
44,40.7645,-73.9882,B02617,63138.0,83382.0,4870.0,1
1,40.7648,-73.9122,B02617,34223.0,63487.0,4205.0,0
22,40.7203,-73.8677,B02617,27758.0,48977.0,3727.0,0
52,40.6099,-74.007,B02598,26205.0,66346.0,3479.0,1
3,40.6482,-73.9528,B02512,26750.0,35871.0,1904.0,0
24,40.6721,-74.0107,B02598,41231.0,93750.0,2424.0,1
16,40.6388,-74.0324,B02617,43345.0,77216.0,2829.0,1
39,40.7346,-73.9965,B02598,80409.0,134512.0,6286.0,1
48,40.8372,-73.8509,B02598,25495.0,50952.0,2896.0,0
45,40.9257,-73.8061,B02598,41281.0,91667.0,1658.0,1
24,40.779,-73.6498,B02598,41974.0,113889.0,5189.0,1
19,40.9625,-73.7292,B02598,40787.0,72096.0,4861.0,1
41,40.7105,-73.8469,B02598,46607.0,116397.0,1642.0,1
25,40.5821,-73.9601,B02682,18738.0,37414.0,4995.0,0
15,40.7354,-73.5063,B02598,36932.0,97295.0,6727.0,1
7,40.8061,-73.9533,B02682,37312.0,62000.0,5977.0,0
46,40.6748,-73.9996,B02682,73588.0,156712.0,5763.0,1
3,40.6036,-73.9922,B02617,27388.0,49683.0,3988.0,0
50,40.9353,-73.9022,B02598,36104.0,51144.0,3795.0,0
6,40.8169,-73.8485,B02617,15063.0,22704.0,3849.0,0
22,40.6828,-74.0001,B02682,64336.0,111313.0,1885.0,1
59,40.6926,-73.7698,B02617,33938.0,91750.0,1403.0,1
59,40.7059,-73.9615,B02598,17569.0,27027.0,4065.0,0
30,40.6925,-73.9602,B02598,31163.0,54615.0,5891.0,0
39,40.8411,-73.8879,B02617,14191.0,30068.0,2724.0,0
47,40.7889,-73.9667,B02617,57008.0,82176.0,9476.0,1
12,40.8661,-73.6073,B02682,27928.0,69952.0,2849.0,1
52,40.6677,-73.9286,B02598,22470.0,33917.0,5932.0,0
36,40.6901,-73.8271,B02682,21943.0,46071.0,2681.0,0
2,40.6055,-73.9793,B02598,20625.0,48015.0,4231.0,0
58,40.8495,-73.8334,B02617,31465.0,52546.0,5521.0,0
25,40.6399,-73.9571,B02682,27272.0,52063.0,5533.0,0
52,40.6329,-73.9186,B02617,32750.0,74650.0,3252.0,1
58,40.748,-74.005,B02512,94482.0,126842.0,5310.0,1
42,40.749,-73.9957,B02617,72841.0,141971.0,3332.0,1
37,40.6805,-73.8946,B02617,24180.0,36739.0,1860.0,0
8,40.7736,-73.9289,B02598,27190.0,50417.0,3143.0,0
17,40.7734,-73.96,B02617,91964.0,165049.0,5896.0,1
52,40.8219,-73.8621,B02617,16435.0,30710.0,7848.0,0
16,40.8283,-73.915,B02617,14978.0,19406.0,5320.0,0
51,40.8201,-73.9466,B02617,41188.0,52986.0,2451.0,0
12,40.6766,-73.7258,B02617,37124.0,95938.0,6932.0,1
32,40.6121,-73.9214,B02617,41563.0,80417.0,2899.0,1
19,40.8942,-73.7755,B02598,44016.0,84571.0,5182.0,1
28,40.7046,-73.8676,B02617,36809.0,54865.0,2701.0,0
23,40.6875,-73.8314,B02617,22120.0,59779.0,3504.0,0
56,40.73,-73.8957,B02617,37375.0,75060.0,2146.0,1
16,40.7318,-73.4457,B02682,40051.0,78220.0,4536.0,1
24,40.77,-73.9926,B02617,46746.0,64654.0,7000.0,0
14,40.6799,-73.8575,B02617,22651.0,59234.0,2769.0,0
47,40.6391,-73.9798,B02682,15253.0,32685.0,3313.0,0
33,40.8416,-73.9424,B02617,13978.0,32049.0,2832.0,0
8,40.7358,-73.8457,B02617,36344.0,65833.0,3418.0,1
10,40.6186,-73.9929,B02617,23149.0,46667.0,3428.0,0
39,40.7864,-73.972,B02617,71841.0,114408.0,8505.0,1
7,40.6557,-73.9439,B02617,27933.0,45372.0,2627.0,0
38,40.6596,-73.9101,B02617,17557.0,33043.0,4202.0,0
56,40.7838,-73.9504,B02617,100785.0,152784.0,5811.0,1
38,40.7636,-73.5705,B02617,27334.0,59392.0,4618.0,0
12,40.6543,-73.9464,B02598,27933.0,45372.0,2627.0,0
21,40.6498,-73.9399,B02617,28556.0,57679.0,2552.0,0
23,40.6519,-73.9298,B02617,25382.0,48375.0,3416.0,0
17,40.6716,-73.3599,B02617,44028.0,102933.0,3722.0,1
18,40.8888,-73.8533,B02598,24863.0,48267.0,3593.0,0
10,40.6559,-73.5941,B02617,30492.0,56213.0,3849.0,0
13,40.849,-73.8995,B02617,13490.0,27625.0,5027.0,0
20,40.7734,-73.9055,B02617,32168.0,60119.0,2268.0,0
2,40.7635,-73.8706,B02682,24806.0,58250.0,2667.0,0
23,40.5997,-74.1349,B02617,34817.0,74948.0,3400.0,1
41,40.6939,-73.8984,B02617,30081.0,62404.0,1527.0,0
19,40.708,-73.7161,B02598,28057.0,92894.0,5186.0,1
12,41.0185,-73.7783,B02617,27856.0,77070.0,7756.0,1
49,40.6823,-73.9194,B02617,26209.0,37250.0,3573.0,0
20,40.6632,-73.7293,B02682,33889.0,78314.0,5576.0,1
37,41.0328,-73.7584,B02617,42263.0,75313.0,4675.0,1
51,40.6379,-74.0275,B02617,35132.0,50380.0,2470.0,0
59,40.7316,-74.0008,B02617,72153.0,104384.0,6460.0,1
38,40.8147,-73.8596,B02598,30210.0,62773.0,5251.0,0
17,40.7472,-73.8937,B02682,30911.0,54906.0,4213.0,0
12,40.6323,-73.9047,B02617,36659.0,63250.0,2887.0,0
0,40.8487,-73.9341,B02617,18851.0,38211.0,9431.0,0
8,40.8283,-73.8321,B02598,31199.0,76328.0,2210.0,1
40,40.6595,-73.9981,B02598,30154.0,64612.0,4297.0,0
26,40.7289,-73.702,B02598,43611.0,90250.0,4243.0,1
31,40.6428,-73.9764,B02617,26815.0,48229.0,4113.0,0
37,40.9005,-73.8677,B02617,38984.0,68000.0,1994.0,1
9,40.8323,-72.9165,B02682,39362.0,77625.0,1756.0,1
53,40.6743,-73.9083,B02682,22454.0,36708.0,1280.0,0
0,41.0847,-73.8109,B02617,8593.0,46429.0,1921.0,0
51,40.6572,-73.6965,B02598,33646.0,90765.0,6296.0,1
9,40.6048,-73.9684,B02598,27332.0,46210.0,1765.0,0
41,40.5853,-73.9744,B02617,21217.0,33247.0,4977.0,0
49,40.8324,-73.8966,B02617,14820.0,17154.0,4880.0,0
35,40.8952,-73.8628,B02682,19529.0,40208.0,4302.0,0
55,40.6428,-73.9985,B02617,17293.0,42104.0,5571.0,0
34,40.8472,-73.8621,B02617,24397.0,57708.0,2702.0,0
37,40.6071,-73.9872,B02617,28830.0,52569.0,3764.0,0
46,40.7623,-73.6598,B02598,51275.0,154570.0,4727.0,1
28,40.6041,-74.0881,B02617,37088.0,67361.0,3863.0,1
18,40.7628,-73.8953,B02617,31114.0,60774.0,3632.0,0
46,40.7397,-74.0055,B02617,70329.0,110543.0,4281.0,1
49,40.747,-73.8914,B02617,33185.0,66184.0,5043.0,1
47,40.694,-73.7348,B02598,39023.0,81731.0,1122.0,1
59,40.8047,-73.9551,B02682,32101.0,47059.0,7110.0,0
9,40.8046,-73.9381,B02617,13341.0,17070.0,4291.0,0
16,40.7279,-73.9861,B02682,46913.0,59427.0,8429.0,0
17,40.7982,-73.9352,B02617,17095.0,30963.0,5262.0,0
18,40.6697,-73.9579,B02598,28493.0,50096.0,6538.0,0
52,40.7622,-73.6598,B02598,54110.0,134688.0,4215.0,1
36,40.7976,-73.7356,B02598,36218.0,82581.0,4175.0,1
29,40.7557,-73.9196,B02617,31485.0,51397.0,3932.0,0
35,40.7015,-73.7554,B02598,24167.0,69350.0,1695.0,1
7,40.593,-73.9698,B02617,36558.0,62289.0,3651.0,0
15,40.788,-73.4143,B02512,42310.0,119985.0,7613.0,1
42,40.8804,-73.9196,B02617,70417.0,97955.0,1852.0,1
6,40.7938,-73.9718,B02598,64010.0,120617.0,7582.0,1
8,40.6266,-74.0239,B02682,37786.0,68719.0,3946.0,1
59,40.7166,-73.5732,B02617,40410.0,111674.0,6221.0,1
10,40.849,-73.9001,B02598,13490.0,27625.0,5027.0,0
16,40.6706,-73.9721,B02512,81786.0,152143.0,5619.0,1
59,40.6696,-73.9959,B02617,44420.0,91307.0,2796.0,1
53,40.7915,-73.953,B02617,16124.0,24777.0,4681.0,0
47,40.6486,-73.4943,B02598,42447.0,111145.0,6923.0,1
37,40.8515,-73.9042,B02617,16071.0,23529.0,4624.0,0
59,41.22,-73.9011,B02617,39084.0,63418.0,3241.0,0
1,40.7479,-73.3381,B02598,34577.0,91786.0,4824.0,1
57,40.8687,-73.9008,B02617,19747.0,42266.0,3944.0,0
28,40.6137,-73.9321,B02617,30938.0,90089.0,1764.0,1
42,40.6792,-74.0056,B02617,37105.0,70833.0,1397.0,1
17,40.6633,-73.5515,B02682,53536.0,150250.0,3385.0,1
55,40.8451,-73.884,B02617,14787.0,19813.0,7836.0,0
17,40.8866,-73.9117,B02617,56318.0,91099.0,3585.0,1
4,40.704,-74.0103,B02598,103512.0,180547.0,1733.0,1
49,40.7098,-73.6062,B02617,24111.0,72022.0,2705.0,1
49,40.6863,-73.956,B02682,45299.0,64935.0,3719.0,0
17,40.8034,-72.8188,B02617,32389.0,56071.0,7314.0,0
37,40.6829,-73.8584,B02617,30341.0,79549.0,3830.0,1
56,40.5771,-73.9935,B02617,27240.0,55236.0,2457.0,0
26,40.8535,-73.9395,B02617,52746.0,92946.0,3667.0,1
22,40.5751,-73.9852,B02682,11815.0,23849.0,7167.0,0
31,40.6252,-73.9599,B02598,30896.0,63906.0,2682.0,0
10,40.6746,-73.81,B02617,25227.0,68148.0,4542.0,1
55,40.7045,-73.9118,B02598,26871.0,51328.0,4126.0,0
0,40.8413,-73.8803,B02617,11300.0,24063.0,6028.0,0
57,40.6624,-73.9366,B02617,24683.0,34271.0,1513.0,0
48,40.67,-73.907,B02682,9882.0,10693.0,4017.0,0
13,40.8545,-73.9117,B02598,17676.0,27813.0,3962.0,0
6,40.7278,-73.847,B02617,50295.0,71375.0,3033.0,1
31,40.9422,-73.8819,B02617,31447.0,50503.0,3315.0,0
46,40.7075,-73.9504,B02598,22059.0,35750.0,3890.0,0
28,40.7203,-73.7797,B02617,29521.0,61280.0,4204.0,0
45,40.6455,-73.9027,B02617,21702.0,61375.0,2967.0,0
31,40.5879,-73.9321,B02617,38007.0,72627.0,4934.0,1
46,40.8213,-72.9976,B02617,35702.0,89464.0,7803.0,1
54,41.1618,-73.9346,B02617,41953.0,110972.0,3929.0,1
15,40.7985,-73.9337,B02617,13655.0,20086.0,6729.0,0
42,40.6986,-73.6454,B02598,41272.0,113264.0,3484.0,1
57,40.5763,-73.9642,B02682,15083.0,21750.0,2923.0,0
41,40.7517,-73.7741,B02617,37449.0,74286.0,2235.0,1
24,40.6817,-73.7433,B02682,36136.0,83700.0,1740.0,1
32,40.6752,-73.9782,B02617,85772.0,156467.0,4657.0,1
58,40.7016,-73.9172,B02617,28804.0,50532.0,5414.0,0
59,40.7559,-73.9908,B02598,66032.0,122143.0,3380.0,1
25,40.714,-73.8312,B02617,47694.0,71585.0,2113.0,1
25,40.6815,-73.9458,B02598,32066.0,62125.0,2979.0,0
1,40.9642,-73.7874,B02682,81731.0,174477.0,5781.0,1
44,40.6932,-73.9482,B02598,27551.0,42398.0,4591.0,0
39,40.6804,-73.8111,B02617,23948.0,63173.0,2564.0,0
50,40.6795,-73.8665,B02598,24821.0,49365.0,4627.0,0
45,40.6813,-73.8538,B02617,22651.0,59234.0,2769.0,0
9,40.8267,-73.8223,B02598,36902.0,73622.0,2805.0,1
14,40.6708,-73.8383,B02598,42880.0,86731.0,3691.0,1
37,40.7803,-73.9761,B02617,83682.0,121652.0,6305.0,1
19,40.6969,-73.9252,B02617,21836.0,41250.0,4219.0,0
58,40.819,-73.8673,B02617,13995.0,18370.0,9131.0,0
17,40.6783,-73.8701,B02617,25721.0,40234.0,2533.0,0
2,40.7223,-73.9819,B02617,27361.0,57788.0,4139.0,0
36,40.6991,-73.8413,B02682,27196.0,63490.0,2389.0,0
9,40.743,-74.0004,B02617,75844.0,102314.0,5368.0,1
31,40.7099,-73.5405,B02598,43435.0,93641.0,6676.0,1
4,40.6992,-73.9557,B02598,17500.0,36225.0,8953.0,0
44,40.6741,-73.9462,B02617,27298.0,51125.0,2767.0,0
19,40.9625,-73.7292,B02598,40787.0,72096.0,4861.0,1
15,40.781,-72.8755,B02617,31741.0,88207.0,8285.0,1
55,40.6188,-74.0003,B02598,22253.0,42891.0,4918.0,0
13,40.6169,-73.9256,B02617,37823.0,99583.0,3099.0,1
17,40.6945,-73.8193,B02598,23495.0,72719.0,3017.0,1
20,40.7042,-73.7615,B02598,22308.0,53750.0,1921.0,0
47,40.6208,-73.9242,B02598,32038.0,74904.0,2112.0,1
12,40.9087,-73.4498,B02598,80682.0,211087.0,3696.0,1
19,40.758,-73.7777,B02598,36865.0,81458.0,2494.0,1
8,40.9137,-73.8373,B02617,26503.0,37747.0,3887.0,0
48,40.8759,-73.8574,B02617,27159.0,50357.0,2158.0,0
38,40.8345,-73.8538,B02598,22185.0,40811.0,3308.0,0
12,40.6086,-74.0635,B02598,40985.0,80440.0,5662.0,1
0,40.7364,-73.9783,B02617,79107.0,123563.0,5423.0,1
9,40.6949,-73.7818,B02598,31338.0,93125.0,1818.0,1
53,40.6192,-73.9327,B02617,27083.0,64500.0,1335.0,0
10,40.7576,-73.7154,B02617,33636.0,51801.0,1926.0,0
42,40.8559,-73.8677,B02617,29412.0,43150.0,2807.0,0
22,40.6677,-73.9777,B02682,68304.0,141250.0,2746.0,1
46,40.6258,-73.9535,B02598,46833.0,153438.0,926.0,1
7,40.9123,-73.8039,B02617,49028.0,111615.0,5403.0,1
20,40.8706,-73.8586,B02617,26148.0,49231.0,2032.0,0
29,40.6848,-73.9385,B02617,39592.0,73571.0,4500.0,1
42,40.8202,-73.9126,B02617,24508.0,38600.0,2544.0,0
33,40.6454,-73.8907,B02617,31761.0,69542.0,2143.0,1
59,40.9263,-73.8382,B02598,32543.0,53047.0,2964.0,0
14,40.5928,-74.0922,B02617,34420.0,66927.0,3844.0,1
51,40.6203,-74.1434,B02598,35180.0,100152.0,6201.0,1
46,40.7828,-73.9774,B02617,83137.0,138313.0,6425.0,1
20,40.7628,-72.8388,B02617,33462.0,71910.0,7771.0,1
36,40.7082,-73.6896,B02617,35490.0,91381.0,7322.0,1
26,40.6636,-73.6,B02512,30724.0,62038.0,5346.0,0
53,40.5785,-73.9723,B02682,27158.0,43773.0,5341.0,0
58,40.8573,-73.9047,B02682,16351.0,21052.0,7931.0,0
10,40.6813,-73.6039,B02617,41294.0,102806.0,6032.0,1
0,40.7862,-73.94,B02617,20349.0,32594.0,9429.0,0
58,40.6172,-73.9673,B02617,33291.0,48133.0,3430.0,0
52,40.6935,-73.9769,B02617,11851.0,22905.0,4074.0,0
8,40.7936,-73.8103,B02682,36952.0,69242.0,2544.0,1
52,40.6018,-73.9705,B02617,25815.0,59063.0,1493.0,0
55,40.6692,-73.914,B02617,22566.0,41875.0,3339.0,0
27,40.6917,-73.7448,B02598,36813.0,83750.0,1354.0,1
38,40.7437,-74.0034,B02617,75844.0,102314.0,5368.0,1
28,40.8071,-73.9477,B02682,31203.0,52826.0,3090.0,0
59,40.7625,-73.9185,B02617,42116.0,72264.0,5204.0,1
26,40.8938,-73.8297,B02598,34097.0,64931.0,3934.0,0
53,40.7662,-73.9694,B02617,105602.0,156827.0,3125.0,1
8,40.8168,-73.9395,B02617,18282.0,35386.0,9402.0,0
52,40.634,-74.0352,B02617,39231.0,86000.0,1459.0,1
52,40.8456,-73.6216,B02617,51768.0,107125.0,4860.0,1
4,40.7113,-73.9421,B02617,38547.0,87652.0,2899.0,1
54,40.6589,-73.9622,B02617,32617.0,61974.0,5811.0,0
48,40.6341,-73.9054,B02598,40634.0,72961.0,1838.0,1
27,40.6226,-74.0279,B02598,30357.0,56053.0,3217.0,0
27,40.877,-73.1569,B02598,50594.0,104956.0,5220.0,1
23,40.8535,-73.935,B02617,21721.0,57111.0,9744.0,0
50,40.8688,-73.9316,B02598,24163.0,47992.0,3960.0,0
25,40.7465,-73.8833,B02598,23339.0,49643.0,5152.0,0
1,40.7386,-73.8184,B02598,31846.0,68386.0,7246.0,1
30,41.0694,-73.7804,B02682,36654.0,109408.0,4539.0,1
32,40.7181,-73.9769,B02598,14491.0,18977.0,5909.0,0
21,40.7536,-73.6815,B02617,58533.0,155234.0,3654.0,1
46,40.7712,-73.9566,B02617,78128.0,96591.0,12980.0,1
55,40.9354,-73.8883,B02617,16596.0,38162.0,3673.0,0
32,40.6433,-73.942,B02617,25922.0,58819.0,2412.0,0
38,40.7714,-73.8027,B02617,41440.0,79432.0,1885.0,1
59,40.7409,-73.6615,B02617,41092.0,115194.0,3936.0,1
5,41.0189,-73.7775,B02682,27856.0,77070.0,7756.0,1
59,40.8843,-73.9105,B02682,56318.0,91099.0,3585.0,1
39,41.0383,-73.8637,B02598,61690.0,133194.0,6559.0,1
7,40.6436,-74.1024,B02617,38851.0,70985.0,4396.0,1
12,40.8023,-73.9453,B02598,43770.0,55536.0,3260.0,0
4,40.6207,-73.9405,B02617,31847.0,62784.0,3509.0,0
39,40.8678,-73.8892,B02598,19413.0,35464.0,4698.0,0
51,40.917,-73.901,B02512,19965.0,37831.0,8159.0,0
48,40.6037,-73.974,B02598,24383.0,50189.0,3141.0,0
49,40.7444,-73.896,B02598,27050.0,55150.0,6780.0,0
0,40.7054,-73.7621,B02598,22308.0,53750.0,1921.0,0
31,40.7557,-73.973,B02617,79107.0,122500.0,1701.0,1
40,40.7202,-73.9787,B02598,56642.0,90703.0,1937.0,1
31,40.6992,-73.8373,B02598,27182.0,63409.0,1620.0,0
2,40.692,-73.4434,B02598,49688.0,123110.0,3152.0,1
8,40.8444,-73.6963,B02598,49386.0,104063.0,4604.0,1
7,40.7338,-73.7523,B02682,47871.0,109911.0,3624.0,1
19,40.7262,-73.7409,B02598,34068.0,67344.0,2302.0,1
13,40.7038,-73.876,B02682,40546.0,79583.0,1483.0,1
19,40.9009,-73.8612,B02598,48269.0,66194.0,1870.0,1
25,40.6472,-73.9987,B02598,17389.0,38919.0,3206.0,0
44,41.0119,-73.8784,B02617,39432.0,109583.0,4260.0,1
56,40.6929,-73.8681,B02682,28561.0,67619.0,3425.0,1
13,40.8589,-73.9305,B02598,26114.0,54243.0,7653.0,0
31,40.6644,-73.894,B02617,20398.0,33365.0,3601.0,0
41,40.729,-73.9049,B02598,34779.0,72298.0,2757.0,1
12,40.7535,-73.5863,B02512,33359.0,83601.0,4233.0,1
